id,rowid,entity,text
9504,30242,1,protesters lie down in simulated arrest chant i cant breathe for minutes //tco/lvovvmg
4115,13819,3,czech president milos zeman black lives matter is racist //tco/ndwygtsyhx via gatewaypundit
10368,32742,1,we are not afraid to stand we are not afraid of the moment jamie foxx said at a news conference in minneapolis with stephen jackson and other activists //tco/zzglovsyzc //tco/gsrmpewqyv
4939,16146,3,the minneapolis city council has passed a temporary restraining order that bans the use of chokeholds by police under the measure officers would be required to report the use of banned practices and to intervene in such cases //tco/gptaqvewd
15602,46086,5,last week tonight traces the history of law enforcement from slave patrols to the present //tco/swadxdkgh
6955,22009,1,violent protests are not the story police violence is //tco/zmtfvdn
11331,36121,0,three months after george floyds death black americans still face inequalities in housing education healthcare food security and jobs activists say //tco/vdsstgshui
12080,38164,5,almost a month after george floyds death sparked calls for changes to the countrys law enforcement system senators appear to be at an impasse with no obvious path toward breaking the logjam //tco/nzhurg
5332,16539,1,protests have swept across multiple major us cities with crowds taking to the streets to demand action on police brutality in memphis signs were held for black americans who had recently been killed george floyd ahmaud arbery and breonna taylor //tco/ztzgozwkr //tco/nzxvfdnq
14166,42455,5,andrea mitchell wonders if white people are capable of grieving in large numbers when black people are killed //tco/pzsvanamsm
15480,45814,3,we need a seismic change to change that attitude into being a guardian establishing ways to do that as opposed to a warrior rep jackson lee says about police reform we need to be able to deal with the stain of racism in this country //tco/gtatpuysc
14913,44028,5,nytgraphics in the print edition of tuesdays nytimes an page special section on the black lives matter protests that have swept ac…
2951,10110,1,after a summer of riots and unrest support for black lives matter tanks //tco/ziqiircrkm
10404,32778,3,house democrats ask justice department to investigate police misconduct in george floyd case //tco/txiexe
4109,13813,5,breaking from st louis mccloskeys have armed security team on balcony as blm and antifa threaten home on friday night //tco/krfrookg via gatewaypundit //tco/rjxvtggzm
7625,24192,3,los angeles shuts down covid testing centers due to george floyd protests //tco/phkxahbc
12876,39462,5,as corporations make public statements of outrage over george floyds killing black employees are dealing with complex workplace dynamics
12177,38261,2,george floyd and derek chauvin bumped heads while working together at nightclub former coworker says //tco/gjfbnabpz //tco/ugkizgmto
14576,43039,1,johncardillo so thousands can attend george floyds funeral but you cant attend your relatives
2983,10142,5,burgessowens black lives matter inc is nothing but a marxist organizationthe country is at a crossroads with one side wanting to give power to the people while the other will empower themselves by stealing our education //tco/vghpnkykk
11622,36412,1,usatgraphics americans have held hundreds of demonstrations across the the country to honor the death of george floyd and protest poli…
2212,7027,1,📸 black lives matter demonstrators march across the brooklyn bridge carrying signs as the statue of liberty can be seen in the background protests have erupted around the world since the death of george floyd in police custody //tco/fojipqxlh //tco/rbwbivzu
11143,34772,1,george floyd say his nameprotesters gathered for a black lives matter march in berlin germany chanting george floyds name and marching in solidarity with us demonstrators //tco/yzyfup //tco/lmcrafesh
12053,38137,5,kansas state football players boycotting activities amid uproar over students offensive tweet about george floyd //tco/kacxtqxz //tco/uddsutcq
16047,47225,5,the bill drafted by the congressional black caucus would end qualified immunity and ban noknock warrantshowever the reform effort is unlikely to make its way past the gopcontrolled senate and get to president trumps desk //tco/hyxndlbf
6914,21968,1,protesters who could no longer take to the streets due to curfew restrictions have instead turned to banging pots and pans with kitchen utensils outside their windows — a familiar form of protest in latin america known as a cacerolazo //tco/ljishjn
5230,16437,1,a lot of the violence and looting is not being done in george floyds name a protester in minneapolis says //tco/iuvekzan //tco/bggnhcsdyg
9202,28736,0,kentuckys ag will serve as a special prosecutor in the killing of breonna taylor a woman fatally shot in her louisville home by police who her family says were executing a botched search warrant //tco/vyrjergxx
5246,16453,2,roughly people were arrested in chicago after protests broke out in the city friday night chicago police superintendent david brown said at a news conference //tco/dmxuuftwuc
14312,42601,0,tocradio new ag bill barr announces that doj will do its part to make sure racism is eliminated from law enforcement — condemns v…
12465,38549,5,jayz takes out fullpage ad in ny times to honor george floyd //tco/imkuwi //tco/haomczne
9633,30869,1,the policefree schools movement is picking up steam with another push toward removing officers from denver schools as protests continue over the death of george floyd //tco/ucirevvstz
3911,13615,5,realcandaceo this is absolutely despicable and needs to go viral black lives matter is a hate group to every white person that was…
9698,30934,3,former vice president joe biden visited a site wilmington del that has seen protests over the death of george floyd a black man killed by a white police officer //tco/qigofdbjg
12549,38633,0,semitrailer seen driving through george floyd protesters in minneapolis //tco/lokzozv //tco/bkcvugldb
4845,16052,1,george floyds niece pays an emotional tribute to her uncle during his houston funeral servicemy name is brooke williams george floyds niece and i can breathe as long as im breathing justice will be served //tco/djtcqzsb //tco/wlyznxfab
6320,19860,3,minnesota sen tina smith reacts to investigation into george floyds fatal arrest it is extremely important that these officers are chargedwhat people in my community are looking for is accountability //tco/ozwhmgpent
